TOA5,8543,CR1000X,8543.1,CR1000X.Std.05.01,CPU:Est_meteo1.CR1X,5308
2022-01-24 02:13:00,166620.0,0.0,11.92,56.53,751.3816,
2022-01-24 02:14:00,166621.0,0.0,11.91,56.71,751.3678,
2022-01-24 02:15:00,166622.0,0.0,11.87,56.56,751.3535,
2022-01-24 02:16:00,166623.0,0.0,11.95,54.7,751.3529,
2022-01-24 02:17:00,166624.0,0.0,12.13,53.65,751.3523,
2022-01-24 02:18:00,166625.0,0.0,12.14,53.43,751.3534,
2022-01-24 02:19:00,166626.0,0.0,12.14,53.56,751.3503,
2022-01-24 02:20:00,166627.0,0.0,12.12,53.81,751.3438,
2022-01-24 02:21:00,166628.0,0.0,12.09,53.85,751.3411,
2022-01-24 02:22:00,166629.0,0.0,12.06,53.97,751.3337,
2022-01-24 02:23:00,166630.0,0.0,12.02,54.3,751.3303,
2022-01-24 02:24:00,166631.0,0.0,11.98,54.6,751.3222,
2022-01-24 02:25:00,166632.0,0.0,11.96,54.87,751.3023,
2022-01-24 02:26:00,166633.0,0.0,11.94,55.52,751.2895,
2022-01-24 02:27:00,166634.0,0.0,11.92,55.92,751.2718,
2022-01-24 02:28:00,166635.0,0.0,11.87,56.23,751.2598,
2022-01-24 02:29:00,166636.0,0.0,11.8,56.47,751.2548,
2022-01-24 02:30:00,166637.0,0.0,11.81,56.31,751.2501,
2022-01-24 02:31:00,166638.0,0.0,11.91,55.85,751.2444,
2022-01-24 02:32:00,166639.0,0.0,11.97,55.88,751.2359,
2022-01-24 02:33:00,166640.0,0.0,11.94,55.78,751.217,
2022-01-24 02:34:00,166641.0,0.0,11.92,56.09,751.2039,
2022-01-24 02:35:00,166642.0,0.0,11.93,56.31,751.195,
2022-01-24 02:36:00,166643.0,0.0,11.94,56.53,751.1848,
2022-01-24 02:37:00,166644.0,0.0,11.96,56.85,751.175,
2022-01-24 02:38:00,166645.0,0.0,11.96,57.01,751.1641,
2022-01-24 02:39:00,166646.0,0.0,11.96,57.34,751.153,
2022-01-24 02:40:00,166647.0,0.0,12.03,57.56,751.1357,
2022-01-24 02:41:00,166648.0,0.0,12.06,57.62,751.1317,
2022-01-24 02:42:00,166649.0,0.0,12.07,57.66,751.1196,
2022-01-24 02:43:00,166650.0,0.0,12.04,57.95,751.115,
2022-01-24 02:44:00,166651.0,0.0,12.06,58.05,751.1081,
2022-01-24 02:45:00,166652.0,0.0,12.1,58.02,751.1072,
2022-01-24 02:46:00,166653.0,0.0,12.15,57.84,751.1037,
2022-01-24 02:47:00,166654.0,0.0,12.13,57.9,751.0942,
2022-01-24 02:48:00,166655.0,0.0,12.13,57.89,751.0955,
2022-01-24 02:49:00,166656.0,0.0,12.17,57.75,751.0966,
2022-01-24 02:50:00,166657.0,0.0,12.14,57.87,751.0986,
2022-01-24 02:51:00,166658.0,0.0,12.13,57.93,751.0875,
2022-01-24 02:52:00,166659.0,0.0,12.11,57.87,751.0717,
2022-01-24 02:53:00,166660.0,0.0,12.12,57.65,751.0617,
2022-01-24 02:54:00,166661.0,0.0,12.17,57.44,751.0475,
2022-01-24 02:55:00,166662.0,0.0,12.2,57.27,751.0465,
2022-01-24 02:56:00,166663.0,0.0,12.17,57.39,751.0546,
2022-01-24 02:57:00,166664.0,0.0,12.15,57.53,751.0552,
2022-01-24 02:58:00,166665.0,0.0,12.11,57.57,751.0586,
2022-01-24 02:59:00,166666.0,0.0,12.1,57.47,751.0414,
2022-01-24 03:00:00,166667.0,0.0,12.11,57.21,751.0254,
2022-01-24 03:01:00,166668.0,0.0,12.18,57.03,750.9994,
2022-01-24 03:02:00,166669.0,0.0,12.26,56.63,751.001,
2022-01-24 03:03:00,166670.0,0.0,12.24,56.63,750.9878,
2022-01-24 03:04:00,166671.0,0.0,12.17,56.76,750.9818,
2022-01-24 03:05:00,166672.0,0.0,12.12,56.94,750.9808,
2022-01-24 03:06:00,166673.0,0.0,12.06,57.34,750.9824,
2022-01-24 03:07:00,166674.0,0.0,11.97,57.69,750.9806,
2022-01-24 03:08:00,166675.0,0.0,11.94,57.84,750.9786,
2022-01-24 03:09:00,166676.0,0.0,11.91,57.98,750.9774,
2022-01-24 03:10:00,166677.0,0.0,11.87,58.09,750.9714,
2022-01-24 03:11:00,166678.0,0.0,11.89,58.05,750.965,
2022-01-24 03:12:00,166679.0,0.0,11.88,57.98,750.9669,
2022-01-24 03:13:00,166680.0,0.0,11.87,58.03,750.9684,
2022-01-24 03:14:00,166681.0,0.0,11.83,58.04,750.9678,
2022-01-24 03:15:00,166682.0,0.0,11.79,57.71,750.9713,
2022-01-24 03:16:00,166683.0,0.0,11.76,56.97,750.9627,
2022-01-24 03:17:00,166684.0,0.0,11.77,56.4,750.9514,
2022-01-24 03:18:00,166685.0,0.0,11.8,55.98,750.9471,
2022-01-24 03:19:00,166686.0,0.0,11.79,55.57,750.9512,
2022-01-24 03:20:00,166687.0,0.0,11.79,55.1,750.9593,
2022-01-24 03:21:00,166688.0,0.0,11.82,54.66,750.9611,
2022-01-24 03:22:00,166689.0,0.0,11.84,54.41,750.9738,
2022-01-24 03:23:00,166690.0,0.0,11.83,54.5,750.973,
2022-01-24 03:24:00,166691.0,0.0,11.79,54.64,750.9668,
2022-01-24 03:25:00,166692.0,0.0,11.74,54.97,750.9574,
2022-01-24 03:26:00,166693.0,0.0,11.7,55.04,750.9563,
2022-01-24 03:27:00,166694.0,0.0,11.65,55.18,750.9581,
2022-01-24 03:28:00,166695.0,0.0,11.61,55.38,750.983,
2022-01-24 03:29:00,166696.0,0.0,11.55,55.49,750.9997,
2022-01-24 03:30:00,166697.0,0.0,11.57,55.29,751.0184,
2022-01-24 03:31:00,166698.0,0.0,11.63,55.1,751.0218,
2022-01-24 03:32:00,166699.0,0.0,11.68,54.89,751.0159,
2022-01-24 03:33:00,166700.0,0.0,11.68,54.95,751.013,
2022-01-24 03:34:00,166701.0,0.0,11.63,54.49,751.0127,
2022-01-24 03:35:00,166702.0,0.0,11.58,54.33,751.0136,
2022-01-24 03:36:00,166703.0,0.0,11.55,54.33,751.0141,
2022-01-24 03:37:00,166704.0,0.0,11.6,54.59,751.0135,
2022-01-24 03:38:00,166705.0,0.0,11.6,54.52,751.0067,
2022-01-24 03:39:00,166706.0,0.0,11.59,54.54,751.0002,
2022-01-24 03:40:00,166707.0,0.0,11.54,54.56,750.9926,
2022-01-24 03:41:00,166708.0,0.0,11.51,55.06,750.9871,
2022-01-24 03:42:00,166709.0,0.0,11.54,55.74,750.9841,
2022-01-24 03:43:00,166710.0,0.0,11.56,56.36,750.9762,
2022-01-24 03:44:00,166711.0,0.0,11.57,56.77,750.9759,
2022-01-24 03:45:00,166712.0,0.0,11.52,56.9,750.9841,
2022-01-24 03:46:00,166713.0,0.0,11.51,57.66,750.9881,
2022-01-24 03:47:00,166714.0,0.0,11.5,57.9,750.9911,
2022-01-24 03:48:00,166715.0,0.0,11.5,58.21,750.982,
2022-01-24 03:49:00,166716.0,0.0,11.46,58.15,750.9786,
2022-01-24 03:50:00,166717.0,0.0,11.42,58.24,750.9744,
2022-01-24 03:51:00,166718.0,0.0,11.39,58.38,750.9725,
2022-01-24 03:52:00,166719.0,0.0,11.38,58.72,750.968,
2022-01-24 03:53:00,166720.0,0.0,11.41,58.91,750.9646,
2022-01-24 03:54:00,166721.0,0.0,11.43,59.08,750.9519,
2022-01-24 03:55:00,166722.0,0.0,11.44,59.19,750.9394,
2022-01-24 03:56:00,166723.0,0.0,11.42,59.49,750.9342,
2022-01-24 03:57:00,166724.0,0.0,11.37,59.7,750.9405,
2022-01-24 03:58:00,166725.0,0.0,11.25,59.84,750.9526,
2022-01-24 03:59:00,166726.0,0.0,11.19,59.89,750.9606,
2022-01-24 04:00:00,166727.0,0.0,11.15,59.98,750.9671,
2022-01-24 04:01:00,166728.0,0.0,11.11,60.06,750.9571,
2022-01-24 04:02:00,166729.0,0.0,11.14,60.5,750.9358,
2022-01-24 04:03:00,166730.0,0.0,11.19,60.78,750.9178,
2022-01-24 04:04:00,166731.0,0.0,11.18,60.77,750.9113,
2022-01-24 04:05:00,166732.0,0.0,11.15,60.87,750.9206,
2022-01-24 04:06:00,166733.0,0.0,11.13,61.28,750.929,
2022-01-24 04:07:00,166734.0,0.0,11.09,61.36,750.9408,
2022-01-24 04:08:00,166735.0,0.0,11.02,61.15,750.9486,
2022-01-24 04:09:00,166736.0,0.0,10.96,60.94,750.9471,
2022-01-24 04:10:00,166737.0,0.0,10.84,60.61,750.9411,
2022-01-24 04:11:00,166738.0,0.0,10.76,60.78,750.9306,
2022-01-24 04:12:00,166739.0,0.0,10.71,60.88,750.9206,
2022-01-24 04:13:00,166740.0,0.0,10.67,61.0,750.9334,
2022-01-24 04:14:00,166741.0,0.0,10.62,61.25,750.9445,
2022-01-24 04:15:00,166742.0,0.0,10.66,61.65,750.954,
2022-01-24 04:16:00,166743.0,0.0,10.71,61.71,750.9566,
2022-01-24 04:17:00,166744.0,0.0,10.71,61.54,750.9542,
2022-01-24 04:18:00,166745.0,0.0,10.68,61.34,750.9558,
2022-01-24 04:19:00,166746.0,0.0,10.61,61.33,750.9626,
2022-01-24 04:20:00,166747.0,0.0,10.58,61.53,750.9865,
2022-01-24 04:21:00,166748.0,0.0,10.54,61.67,751.0048,
2022-01-24 04:22:00,166749.0,0.0,10.51,61.8,751.0214,
2022-01-24 04:23:00,166750.0,0.0,10.47,61.9,751.0224,
2022-01-24 04:24:00,166751.0,0.0,10.45,62.15,751.0213,
2022-01-24 04:25:00,166752.0,0.0,10.45,62.36,751.0071,
2022-01-24 04:26:00,166753.0,0.0,10.43,62.3,750.999,
2022-01-24 04:27:00,166754.0,0.0,10.39,62.5,750.9931,
2022-01-24 04:28:00,166755.0,0.0,10.37,62.75,750.9937,
2022-01-24 04:29:00,166756.0,0.0,10.36,62.89,750.9829,
2022-01-24 04:30:00,166757.0,0.0,10.36,63.13,750.9666,
2022-01-24 04:31:00,166758.0,0.0,10.45,63.51,750.9515,
2022-01-24 04:32:00,166759.0,0.0,10.5,63.22,750.9432,
2022-01-24 04:33:00,166760.0,0.0,10.56,63.31,750.9447,
2022-01-24 04:34:00,166761.0,0.0,10.58,63.07,750.9555,
2022-01-24 04:35:00,166762.0,0.0,10.58,62.95,750.9626,
2022-01-24 04:36:00,166763.0,0.0,10.57,62.72,750.9691,
2022-01-24 04:37:00,166764.0,0.0,10.56,62.62,750.9655,
2022-01-24 04:38:00,166765.0,0.0,10.54,62.6,750.9745,
2022-01-24 04:39:00,166766.0,0.0,10.52,62.61,750.9779,
2022-01-24 04:40:00,166767.0,0.0,10.5,62.74,750.9872,
2022-01-24 04:41:00,166768.0,0.0,10.48,62.84,750.9886,
2022-01-24 04:42:00,166769.0,0.0,10.45,62.97,750.9919,
2022-01-24 04:43:00,166770.0,0.0,10.41,63.11,750.9784,
2022-01-24 04:44:00,166771.0,0.0,10.41,63.19,750.9654,
2022-01-24 04:45:00,166772.0,0.0,10.4,63.21,750.9563,
2022-01-24 04:46:00,166773.0,0.0,10.37,63.33,750.9497,
2022-01-24 04:47:00,166774.0,0.0,10.35,63.64,750.9442,
2022-01-24 04:48:00,166775.0,0.0,10.4,63.97,750.9366,
2022-01-24 04:49:00,166776.0,0.0,10.48,64.29,750.9322,
2022-01-24 04:50:00,166777.0,0.0,10.61,64.19,750.9322,
2022-01-24 04:51:00,166778.0,0.0,10.68,63.94,750.9362,
2022-01-24 04:52:00,166779.0,0.0,10.66,63.55,750.9347,
2022-01-24 04:53:00,166780.0,0.0,10.55,63.42,750.9297,
2022-01-24 04:54:00,166781.0,0.0,10.42,63.65,750.9223,
2022-01-24 04:55:00,166782.0,0.0,10.39,64.01,750.9093,
2022-01-24 04:56:00,166783.0,0.0,10.43,64.09,750.8966,
2022-01-24 04:57:00,166784.0,0.0,10.44,63.96,750.884,
2022-01-24 04:58:00,166785.0,0.0,10.44,63.75,750.8702,
2022-01-24 04:59:00,166786.0,0.0,10.4,63.7,750.8608,
2022-01-24 05:00:00,166787.0,0.0,10.34,63.69,750.8524,
2022-01-24 05:01:00,166788.0,0.0,10.29,63.77,750.8402,
2022-01-24 05:02:00,166789.0,0.0,10.24,63.7,750.8268,
2022-01-24 05:03:00,166790.0,0.0,10.19,63.91,750.8238,
2022-01-24 05:04:00,166791.0,0.0,10.21,63.76,750.8183,
2022-01-24 05:05:00,166792.0,0.0,10.28,63.66,750.8197,
2022-01-24 05:06:00,166793.0,0.0,10.3,63.55,750.8233,
2022-01-24 05:07:00,166794.0,0.0,10.31,63.4,750.8275,
2022-01-24 05:08:00,166795.0,0.0,10.3,63.13,750.8314,
2022-01-24 05:09:00,166796.0,0.0,10.28,63.02,750.8374,
2022-01-24 05:10:00,166797.0,0.0,10.28,63.03,750.8378,
2022-01-24 05:11:00,166798.0,0.0,10.28,62.88,750.851,
2022-01-24 05:12:00,166799.0,0.0,10.22,62.88,750.8672,
2022-01-24 05:13:00,166800.0,0.0,10.16,63.04,750.8776,
2022-01-24 05:14:00,166801.0,0.0,10.08,63.2,750.8827,
2022-01-24 05:15:00,166802.0,0.0,10.03,63.27,750.877,
2022-01-24 05:16:00,166803.0,0.0,10.01,63.41,750.879,
2022-01-24 05:17:00,166804.0,0.0,9.97,63.54,750.8895,
2022-01-24 05:18:00,166805.0,0.0,9.94,63.75,750.8982,
2022-01-24 05:19:00,166806.0,0.0,9.94,63.86,750.903,
2022-01-24 05:20:00,166807.0,0.0,9.96,63.91,750.9036,
2022-01-24 05:21:00,166808.0,0.0,10.02,63.78,750.903,
2022-01-24 05:22:00,166809.0,0.0,10.09,63.67,750.9002,
2022-01-24 05:23:00,166810.0,0.0,10.16,63.7,750.9043,
2022-01-24 05:24:00,166811.0,0.0,10.23,63.5,750.9072,
2022-01-24 05:25:00,166812.0,0.0,10.23,63.24,750.92,
2022-01-24 05:26:00,166813.0,0.0,10.18,63.2,750.9269,
2022-01-24 05:27:00,166814.0,0.0,10.17,63.38,750.9332,
2022-01-24 05:28:00,166815.0,0.0,10.17,63.51,750.9227,
2022-01-24 05:29:00,166816.0,0.0,10.22,63.62,750.9108,
2022-01-24 05:30:00,166817.0,0.0,10.26,63.51,750.8988,
2022-01-24 05:31:00,166818.0,0.0,10.29,63.41,750.8899,
2022-01-24 05:32:00,166819.0,0.0,10.3,63.32,750.8899,
2022-01-24 05:33:00,166820.0,0.0,10.31,63.3,750.8889,
2022-01-24 05:34:00,166821.0,0.0,10.32,63.31,750.891,
2022-01-24 05:35:00,166822.0,0.0,10.3,63.33,750.892,
2022-01-24 05:36:00,166823.0,0.0,10.28,63.45,750.8919,
2022-01-24 05:37:00,166824.0,0.0,10.27,63.68,750.8874,
2022-01-24 05:38:00,166825.0,0.0,10.24,63.64,750.9042,
2022-01-24 05:39:00,166826.0,0.0,10.14,63.94,750.9362,
2022-01-24 05:40:00,166827.0,0.0,10.04,64.44,750.9725,
2022-01-24 05:41:00,166828.0,0.0,9.96,64.67,751.0047,
2022-01-24 05:42:00,166829.0,0.0,9.94,65.1,751.0095,
2022-01-24 05:43:00,166830.0,0.0,9.96,65.34,751.0061,
2022-01-24 05:44:00,166831.0,0.0,9.96,65.36,750.9918,
2022-01-24 05:45:00,166832.0,0.0,9.99,65.34,750.9893,
2022-01-24 05:46:00,166833.0,0.0,10.01,65.38,750.9863,
2022-01-24 05:47:00,166834.0,0.0,10.0,65.36,750.9808,
2022-01-24 05:48:00,166835.0,0.0,9.96,65.48,750.99,
2022-01-24 05:49:00,166836.0,0.0,9.89,65.58,751.0006,
2022-01-24 05:50:00,166837.0,0.0,9.78,66.0,751.0114,
2022-01-24 05:51:00,166838.0,0.0,9.86,66.84,751.018,
2022-01-24 05:52:00,166839.0,0.0,10.01,66.88,751.0251,
2022-01-24 05:53:00,166840.0,0.0,10.07,66.77,751.0329,
2022-01-24 05:54:00,166841.0,0.0,10.11,66.48,751.0442,
2022-01-24 05:55:00,166842.0,0.0,10.08,66.29,751.057,
2022-01-24 05:56:00,166843.0,0.0,10.08,66.29,751.0667,
2022-01-24 05:57:00,166844.0,0.0,10.06,66.35,751.0706,
2022-01-24 05:58:00,166845.0,0.0,10.06,66.52,751.0678,
2022-01-24 05:59:00,166846.0,0.0,10.05,66.49,751.0712,
2022-01-24 06:00:00,166847.0,0.0,10.01,66.53,751.0778,
2022-01-24 06:01:00,166848.0,0.0,9.94,66.66,751.0779,
2022-01-24 06:02:00,166849.0,0.0,9.95,67.33,751.0842,
2022-01-24 06:03:00,166850.0,0.0,10.04,67.61,751.0782,
2022-01-24 06:04:00,166851.0,0.0,10.12,67.44,751.0774,
2022-01-24 06:05:00,166852.0,0.0,10.2,67.39,751.0726,
2022-01-24 06:06:00,166853.0,0.0,10.22,67.23,751.0782,
2022-01-24 06:07:00,166854.0,0.0,10.15,67.25,751.0954,
2022-01-24 06:08:00,166855.0,0.0,10.12,67.33,751.1227,
2022-01-24 06:09:00,166856.0,0.0,10.07,67.04,751.1396,
2022-01-24 06:10:00,166857.0,0.0,10.07,67.06,751.1487,
2022-01-24 06:11:00,166858.0,0.0,10.08,67.31,751.1586,
2022-01-24 06:12:00,166859.0,0.0,10.11,67.3,751.1705,
2022-01-24 06:13:00,166860.0,0.0,10.11,67.22,751.1861,
2022-01-24 06:14:00,166861.0,0.0,10.08,67.35,751.194,
2022-01-24 06:15:00,166862.0,0.0,10.06,67.44,751.2061,
2022-01-24 06:16:00,166863.0,0.0,10.03,67.53,751.2138,
2022-01-24 06:17:00,166864.0,0.0,9.97,67.72,751.2233,
2022-01-24 06:18:00,166865.0,0.0,9.93,67.99,751.2283,
2022-01-24 06:19:00,166866.0,0.0,9.92,68.13,751.2216,
2022-01-24 06:20:00,166867.0,0.0,9.92,68.14,751.2131,
2022-01-24 06:21:00,166868.0,0.0,9.93,68.24,751.2058,
2022-01-24 06:22:00,166869.0,0.0,9.95,68.25,751.2033,
2022-01-24 06:23:00,166870.0,0.0,9.96,68.21,751.203,
2022-01-24 06:24:00,166871.0,0.0,9.98,68.36,751.2037,
2022-01-24 06:25:00,166872.0,0.0,10.05,68.45,751.2069,
2022-01-24 06:26:00,166873.0,0.0,10.08,68.3,751.2007,
2022-01-24 06:27:00,166874.0,0.0,10.04,68.3,751.2025,
2022-01-24 06:28:00,166875.0,0.0,9.97,68.56,751.2025,
2022-01-24 06:29:00,166876.0,0.0,9.92,68.89,751.2069,
2022-01-24 06:30:00,166877.0,0.0,9.92,69.18,751.2069,
2022-01-24 06:31:00,166878.0,0.0,9.97,69.15,751.2162,
2022-01-24 06:32:00,166879.0,0.0,9.99,69.1,751.2178,
2022-01-24 06:33:00,166880.0,0.0,10.04,69.18,751.2169,
2022-01-24 06:34:00,166881.0,0.0,10.12,69.16,751.2113,
2022-01-24 06:35:00,166882.0,0.0,10.21,69.01,751.2077,
2022-01-24 06:36:00,166883.0,0.0,10.3,68.84,751.2043,
2022-01-24 06:37:00,166884.0,0.0,10.33,68.54,751.213,
2022-01-24 06:38:00,166885.0,0.0,10.34,68.36,751.2213,
2022-01-24 06:39:00,166886.0,0.0,10.34,68.14,751.2278,
2022-01-24 06:40:00,166887.0,0.0,10.29,68.04,751.2356,
2022-01-24 06:41:00,166888.0,0.0,10.25,68.18,751.2504,
2022-01-24 06:42:00,166889.0,0.0,10.25,68.43,751.2622,
2022-01-24 06:43:00,166890.0,0.0,10.26,68.66,751.2686,
2022-01-24 06:44:00,166891.0,0.0,10.27,68.85,751.2576,
2022-01-24 06:45:00,166892.0,0.0,10.25,68.99,751.255,
2022-01-24 06:46:00,166893.0,0.0,10.2,69.21,751.2483,
2022-01-24 06:47:00,166894.0,0.0,10.15,69.49,751.245,
2022-01-24 06:48:00,166895.0,0.0,10.13,69.67,751.2341,
2022-01-24 06:49:00,166896.0,0.0,10.13,69.82,751.214,
2022-01-24 06:50:00,166897.0,0.0,10.2,69.83,751.2025,
2022-01-24 06:51:00,166898.0,0.0,10.29,69.58,751.193,
2022-01-24 06:52:00,166899.0,0.0,10.38,69.44,751.1875,
2022-01-24 06:53:00,166900.0,0.0,10.48,69.23,751.1927,
2022-01-24 06:54:00,166901.0,0.0,10.56,68.96,751.2021,
2022-01-24 06:55:00,166902.0,0.0,10.61,68.78,751.2296,
2022-01-24 06:56:00,166903.0,0.0,10.58,68.26,751.255,
2022-01-24 06:57:00,166904.0,0.0,10.37,68.18,751.2678,
2022-01-24 06:58:00,166905.0,0.0,10.22,69.16,751.264,
2022-01-24 06:59:00,166906.0,0.0,10.2,70.12,751.2576,
2022-01-24 07:00:00,166907.0,0.0,10.27,70.27,751.2535,
2022-01-24 07:01:00,166908.0,0.0,10.32,70.28,751.2624,
2022-01-24 07:02:00,166909.0,0.0,10.36,70.21,751.2705,
2022-01-24 07:03:00,166910.0,0.0,10.33,70.06,751.272,
2022-01-24 07:04:00,166911.0,0.0,10.25,70.03,751.2648,
2022-01-24 07:05:00,166912.0,0.0,10.17,70.25,751.2531,
2022-01-24 07:06:00,166913.0,0.0,10.07,70.51,751.2467,
2022-01-24 07:07:00,166914.0,0.0,10.06,70.98,751.2377,
2022-01-24 07:08:00,166915.0,0.0,10.19,71.12,751.2307,
2022-01-24 07:09:00,166916.0,0.0,10.31,70.81,751.2214,
2022-01-24 07:10:00,166917.0,0.0,10.4,70.4,751.2265,
2022-01-24 07:11:00,166918.0,0.124,10.45,70.04,751.2364,
2022-01-24 07:12:00,166919.0,0.699,10.48,69.83,751.2441,
2022-01-24 07:13:00,166920.0,1.139,10.47,69.66,751.2588,
2022-01-24 07:14:00,166921.0,1.411,10.39,69.53,751.2823,
2022-01-24 07:15:00,166922.0,1.551,10.28,69.95,751.3108,
2022-01-24 07:16:00,166923.0,1.903,10.22,70.23,751.347,
2022-01-24 07:17:00,166924.0,2.465,10.17,70.32,751.3704,
2022-01-24 07:18:00,166925.0,3.126,10.15,70.4,751.3881,
2022-01-24 07:19:00,166926.0,3.888,10.18,70.33,751.3978,
2022-01-24 07:20:00,166927.0,4.988,10.19,70.26,751.4085,
2022-01-24 07:21:00,166928.0,5.998,10.24,70.05,751.4173,
2022-01-24 07:22:00,166929.0,6.955,10.26,69.84,751.4345,
2022-01-24 07:23:00,166930.0,7.892,10.25,69.79,751.4286,
2022-01-24 07:24:00,166931.0,8.67,10.24,69.82,751.4342,
2022-01-24 07:25:00,166932.0,9.69,10.18,69.94,751.4427,
2022-01-24 07:26:00,166933.0,10.57,10.15,70.17,751.4488,
2022-01-24 07:27:00,166934.0,11.78,10.15,70.25,751.451,
2022-01-24 07:28:00,166935.0,12.72,10.12,70.29,751.4583,
2022-01-24 07:29:00,166936.0,13.49,10.14,70.34,751.4626,
2022-01-24 07:30:00,166937.0,14.29,10.15,70.31,751.4633,
2022-01-24 07:31:00,166938.0,15.49,10.16,70.32,751.479,
2022-01-24 07:32:00,166939.0,16.53,10.15,70.32,751.4922,
2022-01-24 07:33:00,166940.0,17.48,10.14,70.35,751.507,
2022-01-24 07:34:00,166941.0,18.37,10.14,70.31,751.5242,
2022-01-24 07:35:00,166942.0,19.39,10.14,70.33,751.547,
2022-01-24 07:36:00,166943.0,20.5,10.13,70.35,751.5666,
2022-01-24 07:37:00,166944.0,21.25,10.18,70.29,751.5798,
2022-01-24 07:38:00,166945.0,22.1,10.26,69.95,751.5914,
2022-01-24 07:39:00,166946.0,23.16,10.34,69.6,751.5966,
2022-01-24 07:40:00,166947.0,23.88,10.38,69.31,751.5985,
2022-01-24 07:41:00,166948.0,24.51,10.41,69.05,751.6093,
2022-01-24 07:42:00,166949.0,25.15,10.44,68.84,751.6217,
2022-01-24 07:43:00,166950.0,25.91,10.44,68.72,751.6312,
2022-01-24 07:44:00,166951.0,26.61,10.46,68.66,751.6456,
2022-01-24 07:45:00,166952.0,27.51,10.49,68.56,751.6622,
2022-01-24 07:46:00,166953.0,28.44,10.52,68.45,751.6758,
2022-01-24 07:47:00,166954.0,29.48,10.54,68.33,751.6746,
2022-01-24 07:48:00,166955.0,30.58,10.57,68.27,751.6798,
2022-01-24 07:49:00,166956.0,31.38,10.58,68.22,751.6829,
2022-01-24 07:50:00,166957.0,32.01,10.62,68.13,751.6809,
2022-01-24 07:51:00,166958.0,33.05,10.66,68.0,751.6745,
2022-01-24 07:52:00,166959.0,33.81,10.68,67.85,751.6673,
2022-01-24 07:53:00,166960.0,34.78,10.7,67.76,751.6636,
2022-01-24 07:54:00,166961.0,35.63,10.7,67.72,751.6672,
2022-01-24 07:55:00,166962.0,36.49,10.72,67.69,751.6754,
2022-01-24 07:56:00,166963.0,37.52,10.75,67.59,751.6862,
2022-01-24 07:57:00,166964.0,38.44,10.79,67.53,751.6778,
2022-01-24 07:58:00,166965.0,39.41,10.81,67.52,751.669,
2022-01-24 07:59:00,166966.0,40.43,10.84,67.46,751.6652,
2022-01-24 08:00:00,166967.0,43.54,10.91,67.39,751.6662,
2022-01-24 08:01:00,166968.0,66.13,11.0,67.22,751.6578,
2022-01-24 08:02:00,166969.0,114.1,11.12,67.06,751.6559,
2022-01-24 08:03:00,166970.0,146.9,11.28,66.77,751.6716,
2022-01-24 08:04:00,166971.0,156.8,11.47,66.23,751.6887,
2022-01-24 08:05:00,166972.0,162.0,11.64,65.48,751.7098,
2022-01-24 08:06:00,166973.0,167.0,11.78,64.76,751.7398,
2022-01-24 08:07:00,166974.0,171.9,11.83,64.19,751.7753,
2022-01-24 08:08:00,166975.0,177.2,11.85,63.89,751.797,
2022-01-24 08:09:00,166976.0,182.7,11.84,63.67,751.802,
2022-01-24 08:10:00,166977.0,187.1,11.82,63.42,751.8004,
2022-01-24 08:11:00,166978.0,191.7,11.85,63.34,751.7993,
2022-01-24 08:12:00,166979.0,195.3,11.96,63.15,751.7939,
2022-01-24 08:13:00,166980.0,200.4,12.07,62.76,751.7898,
2022-01-24 08:14:00,166981.0,207.0,12.12,62.43,751.7968,
2022-01-24 08:15:00,166982.0,212.8,12.22,62.21,751.8162,
2022-01-24 08:16:00,166983.0,217.6,12.35,61.94,751.8238,
2022-01-24 08:17:00,166984.0,223.5,12.54,61.78,751.8285,
2022-01-24 08:18:00,166985.0,226.3,12.79,61.08,751.8241,
2022-01-24 08:19:00,166986.0,231.6,12.96,60.2,751.8151,
2022-01-24 08:20:00,166987.0,236.2,13.06,59.73,751.8191,
2022-01-24 08:21:00,166988.0,241.5,13.36,59.41,751.8228,
2022-01-24 08:22:00,166989.0,247.2,13.69,58.21,751.8273,
2022-01-24 08:23:00,166990.0,253.0,13.82,56.83,751.8328,
2022-01-24 08:24:00,166991.0,257.2,13.71,56.29,751.8318,
2022-01-24 08:25:00,166992.0,261.5,13.31,57.3,751.8385,
2022-01-24 08:26:00,166993.0,265.8,12.98,58.58,751.8399,
2022-01-24 08:27:00,166994.0,269.7,12.83,59.53,751.8415,
2022-01-24 08:28:00,166995.0,274.1,12.82,59.94,751.8469,
2022-01-24 08:29:00,166996.0,280.2,12.83,60.01,751.8539,
2022-01-24 08:30:00,166997.0,285.4,12.83,60.08,751.8666,
2022-01-24 08:31:00,166998.0,292.2,12.9,60.13,751.8815,
2022-01-24 08:32:00,166999.0,295.2,12.98,60.05,751.8918,
2022-01-24 08:33:00,167000.0,299.4,13.14,59.73,751.9023,
2022-01-24 08:34:00,167001.0,304.0,13.29,59.01,751.8984,
2022-01-24 08:35:00,167002.0,308.6,13.25,58.56,751.8943,
2022-01-24 08:36:00,167003.0,313.0,13.1,58.66,751.9,
2022-01-24 08:37:00,167004.0,316.6,13.03,59.12,751.907,
2022-01-24 08:38:00,167005.0,323.1,13.0,59.67,751.9203,
2022-01-24 08:39:00,167006.0,309.0,12.92,59.5,751.9317,
2022-01-24 08:40:00,167007.0,265.7,12.8,59.35,751.9461,
